,city,date_count,postal_code,room,price
5595,Helsinki ,37,140,1,8445
5596,Helsinki ,37,140,2,8787
5597,Helsinki ,37,140,3,8485
5598,Helsinki ,37,150,1,8279
5599,Helsinki ,37,150,2,7764
5600,Helsinki ,37,150,3,8271
5601,Helsinki ,37,160,3,6256
5602,Helsinki ,37,170,1,7778
5603,Helsinki ,37,170,2,7440
5604,Helsinki ,37,170,3,6488
5605,Helsinki ,37,180,1,7993
5606,Helsinki ,37,180,2,7262
5607,Helsinki ,37,180,3,6414
5608,Helsinki ,37,200,2,5882
5609,Helsinki ,37,200,3,5735
5610,Helsinki ,37,210,3,6062
5611,Helsinki ,37,250,1,7499
5612,Helsinki ,37,250,2,6386
5613,Helsinki ,37,250,3,6386
5614,Helsinki ,37,260,1,7542
5615,Helsinki ,37,260,2,6353
5616,Helsinki ,37,260,3,6961
5617,Helsinki ,37,270,1,7747
5618,Helsinki ,37,270,2,6216
5619,Helsinki ,37,270,3,6110
5620,Helsinki ,37,310,3,4106
5621,Helsinki ,37,320,2,5129
5622,Helsinki ,37,320,3,4328
5623,Helsinki ,37,330,3,5261
5624,Helsinki ,37,350,2,4391
5625,Helsinki ,37,350,3,4670
5626,Helsinki ,37,360,3,4193
5627,Helsinki ,37,370,2,3210
5628,Helsinki ,37,380,3,4886
5629,Helsinki ,37,390,3,3251
5630,Helsinki ,37,400,3,3157
5631,Helsinki ,37,410,2,2813
5632,Helsinki ,37,410,3,2795
5633,Helsinki ,37,420,2,3424
5634,Helsinki ,37,420,3,3031
5635,Helsinki ,37,440,3,3300
5636,Helsinki ,37,500,1,6368
5637,Helsinki ,37,500,2,5966
5638,Helsinki ,37,500,3,5448
5639,Helsinki ,37,510,1,6774
5640,Helsinki ,37,510,2,5727
5641,Helsinki ,37,510,3,5950
5642,Helsinki ,37,520,3,4403
5643,Helsinki ,37,530,1,6966
5644,Helsinki ,37,530,2,6002
5645,Helsinki ,37,530,3,5868
5646,Helsinki ,37,550,1,6113
5647,Helsinki ,37,550,2,5739
5648,Helsinki ,37,550,3,4720
5649,Helsinki ,37,560,2,5422
5650,Helsinki ,37,560,3,5709
5651,Helsinki ,37,570,3,5293
5652,Helsinki ,37,610,1,5974
5653,Helsinki ,37,610,2,5325
5654,Helsinki ,37,610,3,4963
5655,Helsinki ,37,620,2,4467
5656,Helsinki ,37,630,2,3273
5657,Helsinki ,37,640,2,3826
5658,Helsinki ,37,640,3,3200
5659,Helsinki ,37,700,3,2836
5660,Helsinki ,37,710,2,2628
5661,Helsinki ,37,710,3,2542
5662,Helsinki ,37,720,3,2962
5663,Helsinki ,37,730,2,3539
5664,Helsinki ,37,790,3,4441
5665,Helsinki ,37,800,3,4779
5666,Helsinki ,37,810,2,5378
5667,Helsinki ,37,820,3,3271
5668,Helsinki ,37,840,3,3123
5669,Helsinki ,37,900,2,3049
5670,Helsinki ,37,900,3,2798
5671,Helsinki ,37,910,2,3430
5672,Helsinki ,37,910,3,3114
5673,Helsinki ,37,920,2,3075
5674,Helsinki ,37,920,3,2707
5675,Helsinki ,37,930,3,2644
5676,Helsinki ,37,940,2,2244
5677,Helsinki ,37,940,3,2095
5678,Helsinki ,37,960,2,3029
5679,Helsinki ,37,960,3,2603
5680,Helsinki ,37,980,3,2677
5681,Helsinki ,37,990,2,5053
5682,Helsinki ,37,990,3,4450
5683,Vantaa ,37,1200,3,1531
5684,Vantaa ,37,1300,1,4319
5685,Vantaa ,37,1300,2,3437
5686,Vantaa ,37,1300,3,3116
5687,Vantaa ,37,1350,3,2329
5688,Vantaa ,37,1360,2,1925
5689,Vantaa ,37,1360,3,1767
5690,Vantaa ,37,1370,3,2605
5691,Vantaa ,37,1450,2,2573
5692,Vantaa ,37,1480,2,2012
5693,Vantaa ,37,1480,3,1623
5694,Vantaa ,37,1510,2,4318
5695,Vantaa ,37,1510,3,3615
5696,Vantaa ,37,1520,3,3740
5697,Vantaa ,37,1600,2,2973
5698,Vantaa ,37,1600,3,2203
5699,Vantaa ,37,1610,2,3043
5700,Vantaa ,37,1620,3,1876
5701,Vantaa ,37,1710,2,2665
5702,Espoo ,37,2100,2,4389
5703,Espoo ,37,2100,3,4783
5704,Espoo ,37,2120,3,4384
5705,Espoo ,37,2170,3,4283
5706,Espoo ,37,2200,3,4650
5707,Espoo ,37,2210,3,2693
5708,Espoo ,37,2230,1,4534
5709,Espoo ,37,2230,2,4299
5710,Espoo ,37,2230,3,3560
5711,Espoo ,37,2320,1,3866
5712,Espoo ,37,2320,2,3558
5713,Espoo ,37,2320,3,2681
5714,Espoo ,37,2360,3,2187
5715,Espoo ,37,2600,2,4510
5716,Espoo ,37,2600,3,3677
5717,Espoo ,37,2620,2,2760
5718,Espoo ,37,2620,3,2403
5719,Espoo ,37,2650,2,3735
5720,Espoo ,37,2650,3,3467
5721,Kauniainen ,37,2700,2,3621
5722,Espoo ,37,2710,3,2267
5723,Espoo ,37,2760,3,2365
5724,Helsinki ,38,100,1,8332
5725,Helsinki ,38,100,2,7694
5726,Helsinki ,38,100,3,6846
5727,Helsinki ,38,120,1,8707
5728,Helsinki ,38,120,2,7732
5729,Helsinki ,38,120,3,7443
5730,Helsinki ,38,140,1,8848
5731,Helsinki ,38,140,2,7954
5732,Helsinki ,38,140,3,8508
5733,Helsinki ,38,150,2,7908
5734,Helsinki ,38,150,3,8410
5735,Helsinki ,38,160,3,6229
5736,Helsinki ,38,170,1,7859
5737,Helsinki ,38,170,2,7064
5738,Helsinki ,38,170,3,7061
5739,Helsinki ,38,180,2,7089
5740,Helsinki ,38,180,3,7251
5741,Helsinki ,38,200,2,5924
5742,Helsinki ,38,200,3,5696
5743,Helsinki ,38,210,2,6245
5744,Helsinki ,38,210,3,6028
5745,Helsinki ,38,250,1,7817
5746,Helsinki ,38,250,2,6564
5747,Helsinki ,38,250,3,6250
5748,Helsinki ,38,260,1,7732
5749,Helsinki ,38,260,2,6423
5750,Helsinki ,38,260,3,6714
5751,Helsinki ,38,270,1,7193
5752,Helsinki ,38,270,2,6372
5753,Helsinki ,38,270,3,5966
5754,Helsinki ,38,280,2,5673
5755,Helsinki ,38,320,2,4309
5756,Helsinki ,38,320,3,4735
5757,Helsinki ,38,330,2,5931
5758,Helsinki ,38,330,3,5867
5759,Helsinki ,38,350,1,5603
5760,Helsinki ,38,350,2,4661
5761,Helsinki ,38,350,3,4574
5762,Helsinki ,38,360,3,4385
5763,Helsinki ,38,370,2,3175
5764,Helsinki ,38,370,3,3081
5765,Helsinki ,38,380,2,5319
5766,Helsinki ,38,380,3,4974
5767,Helsinki ,38,390,2,3375
5768,Helsinki ,38,400,2,4240
5769,Helsinki ,38,400,3,3794
5770,Helsinki ,38,410,2,2641
5771,Helsinki ,38,410,3,2944
5772,Helsinki ,38,420,2,3722
5773,Helsinki ,38,420,3,2990
5774,Helsinki ,38,440,3,3465
5775,Helsinki ,38,500,1,6771
5776,Helsinki ,38,500,2,5975
5777,Helsinki ,38,500,3,5787
5778,Helsinki ,38,510,1,6727
5779,Helsinki ,38,510,2,5956
5780,Helsinki ,38,510,3,6066
5781,Helsinki ,38,520,1,6141
5782,Helsinki ,38,520,2,5124
5783,Helsinki ,38,520,3,4864
5784,Helsinki ,38,530,1,6547
5785,Helsinki ,38,530,2,6202
5786,Helsinki ,38,530,3,5776
5787,Helsinki ,38,550,2,5115
5788,Helsinki ,38,550,3,5349
5789,Helsinki ,38,560,3,5486
5790,Helsinki ,38,570,2,5887
5791,Helsinki ,38,570,3,5303
5792,Helsinki ,38,600,3,2916
5793,Helsinki ,38,610,1,6041
5794,Helsinki ,38,610,2,5498
5795,Helsinki ,38,610,3,5303
5796,Helsinki ,38,620,2,3900
5797,Helsinki ,38,630,2,3581
5798,Helsinki ,38,630,3,3223
5799,Helsinki ,38,640,2,3619
5800,Helsinki ,38,640,3,3459
5801,Helsinki ,38,700,3,3011
5802,Helsinki ,38,710,2,2514
5803,Helsinki ,38,710,3,2502
5804,Helsinki ,38,720,2,3106
5805,Helsinki ,38,720,3,3101
5806,Helsinki ,38,730,2,3632
5807,Helsinki ,38,740,2,2464
5808,Helsinki ,38,790,2,4630
5809,Helsinki ,38,790,3,4403
5810,Helsinki ,38,800,2,4963
5811,Helsinki ,38,800,3,4998
5812,Helsinki ,38,810,3,4801
5813,Helsinki ,38,820,3,3462
5814,Helsinki ,38,840,3,3166
5815,Helsinki ,38,900,3,2642
5816,Helsinki ,38,910,3,3120
5817,Helsinki ,38,920,2,3051
5818,Helsinki ,38,920,3,2541
5819,Helsinki ,38,930,3,3038
5820,Helsinki ,38,940,3,2142
5821,Helsinki ,38,960,2,2977
5822,Helsinki ,38,960,3,2621
5823,Helsinki ,38,970,2,2603
5824,Helsinki ,38,970,3,2169
5825,Helsinki ,38,980,3,2954
5826,Helsinki ,38,990,2,4895
5827,Helsinki ,38,990,3,4654
5828,Vantaa ,38,1200,1,2351
5829,Vantaa ,38,1200,2,2055
5830,Vantaa ,38,1200,3,1627
5831,Vantaa ,38,1280,3,1858
5832,Vantaa ,38,1300,1,3866
5833,Vantaa ,38,1300,2,3536
5834,Vantaa ,38,1300,3,3113
5835,Vantaa ,38,1350,3,2340
5836,Vantaa ,38,1360,1,2963
5837,Vantaa ,38,1360,2,1810
5838,Vantaa ,38,1360,3,1878
5839,Vantaa ,38,1450,3,1985
5840,Vantaa ,38,1480,2,2008
5841,Vantaa ,38,1510,3,3804
5842,Vantaa ,38,1520,3,3617
5843,Vantaa ,38,1600,2,2633
5844,Vantaa ,38,1600,3,2072
5845,Vantaa ,38,1610,2,3037
5846,Vantaa ,38,1620,3,1947
5847,Vantaa ,38,1650,2,1805
5848,Vantaa ,38,1710,2,2565
5849,Vantaa ,38,1710,3,2296
5850,Espoo ,38,2100,2,5276
5851,Espoo ,38,2100,3,4832
5852,Espoo ,38,2110,2,5195
5853,Espoo ,38,2110,3,4835
5854,Espoo ,38,2120,2,4810
5855,Espoo ,38,2120,3,4642
5856,Espoo ,38,2130,2,4279
5857,Espoo ,38,2130,3,4007
5858,Espoo ,38,2170,3,4344
5859,Espoo ,38,2200,3,4491
5860,Espoo ,38,2210,1,4343
5861,Espoo ,38,2210,2,3294
5862,Espoo ,38,2210,3,2815
5863,Espoo ,38,2230,1,4665
5864,Espoo ,38,2230,2,4009
5865,Espoo ,38,2230,3,3537
5866,Espoo ,38,2320,1,4376
5867,Espoo ,38,2320,2,3548
5868,Espoo ,38,2320,3,2687
5869,Espoo ,38,2360,3,2676
5870,Espoo ,38,2600,2,4250
5871,Espoo ,38,2600,3,3381
5872,Espoo ,38,2620,2,2235
5873,Espoo ,38,2650,2,3990
5874,Espoo ,38,2650,3,3398
5875,Kauniainen ,38,2700,3,4458
5876,Espoo ,38,2760,1,3097
5877,Espoo ,38,2760,2,2411
5878,Espoo ,38,2760,3,2549
5879,Helsinki ,39,100,1,8130
5880,Helsinki ,39,100,2,6901
5881,Helsinki ,39,100,3,7379
5882,Helsinki ,39,120,1,8089
5883,Helsinki ,39,120,2,7404
5884,Helsinki ,39,120,3,7253
5885,Helsinki ,39,140,1,8608
5886,Helsinki ,39,140,2,8548
5887,Helsinki ,39,140,3,8050
5888,Helsinki ,39,150,2,7551
5889,Helsinki ,39,150,3,7674
5890,Helsinki ,39,160,3,6790
5891,Helsinki ,39,170,1,8302
5892,Helsinki ,39,170,2,7772
5893,Helsinki ,39,170,3,7391
5894,Helsinki ,39,180,1,8654
5895,Helsinki ,39,180,2,6692
5896,Helsinki ,39,180,3,7173
5897,Helsinki ,39,200,2,6131
5898,Helsinki ,39,200,3,5835
5899,Helsinki ,39,210,3,6232
5900,Helsinki ,39,240,3,4965
5901,Helsinki ,39,250,1,7637
5902,Helsinki ,39,250,2,6483
5903,Helsinki ,39,250,3,6047
5904,Helsinki ,39,260,1,7793
5905,Helsinki ,39,260,2,6964
5906,Helsinki ,39,260,3,5884
5907,Helsinki ,39,270,1,6444
5908,Helsinki ,39,270,2,6318
5909,Helsinki ,39,270,3,6174
5910,Helsinki ,39,280,2,5609
5911,Helsinki ,39,320,1,6760
5912,Helsinki ,39,320,2,5163
5913,Helsinki ,39,320,3,4824
5914,Helsinki ,39,330,3,5992
5915,Helsinki ,39,350,2,5091
5916,Helsinki ,39,350,3,4193
5917,Helsinki ,39,360,3,4244
5918,Helsinki ,39,380,3,4604
5919,Helsinki ,39,390,2,3349
5920,Helsinki ,39,400,1,5689
5921,Helsinki ,39,400,2,4528
5922,Helsinki ,39,400,3,3670
5923,Helsinki ,39,410,3,2457
5924,Helsinki ,39,420,2,3300
5925,Helsinki ,39,420,3,3009
5926,Helsinki ,39,440,2,3299
5927,Helsinki ,39,440,3,3303
5928,Helsinki ,39,500,1,6859
5929,Helsinki ,39,500,2,5654
5930,Helsinki ,39,500,3,5270
5931,Helsinki ,39,510,2,5837
5932,Helsinki ,39,520,1,6145
5933,Helsinki ,39,520,2,5044
5934,Helsinki ,39,520,3,5324
5935,Helsinki ,39,530,1,6868
5936,Helsinki ,39,530,2,5853
5937,Helsinki ,39,530,3,5579
5938,Helsinki ,39,550,2,5958
5939,Helsinki ,39,560,2,5858
5940,Helsinki ,39,560,3,5492
5941,Helsinki ,39,570,2,5025
5942,Helsinki ,39,570,3,5004
5943,Helsinki ,39,610,3,5191
5944,Helsinki ,39,630,2,4035
5945,Helsinki ,39,630,3,3386
5946,Helsinki ,39,640,3,3384
5947,Helsinki ,39,700,1,4157
5948,Helsinki ,39,700,2,3218
5949,Helsinki ,39,700,3,2896
5950,Helsinki ,39,710,2,2951
5951,Helsinki ,39,710,3,2365
5952,Helsinki ,39,720,2,3221
5953,Helsinki ,39,730,2,3399
5954,Helsinki ,39,740,3,1908
5955,Helsinki ,39,770,3,1702
5956,Helsinki ,39,780,2,3356
5957,Helsinki ,39,790,2,4836
5958,Helsinki ,39,790,3,4413
5959,Helsinki ,39,800,3,5064
5960,Helsinki ,39,810,2,5071
5961,Helsinki ,39,810,3,4969
5962,Helsinki ,39,820,3,3472
5963,Helsinki ,39,840,3,3369
5964,Helsinki ,39,900,2,3661
5965,Helsinki ,39,900,3,2683
5966,Helsinki ,39,910,2,3381
5967,Helsinki ,39,910,3,3026
5968,Helsinki ,39,920,3,2545
5969,Helsinki ,39,930,3,2649
5970,Helsinki ,39,940,3,2056
5971,Helsinki ,39,960,2,3077
5972,Helsinki ,39,960,3,2594
5973,Helsinki ,39,970,2,2359
5974,Helsinki ,39,970,3,2064
5975,Helsinki ,39,980,3,3173
5976,Helsinki ,39,990,2,4721
5977,Helsinki ,39,990,3,4733
5978,Vantaa ,39,1200,2,1932
5979,Vantaa ,39,1200,3,2005
5980,Vantaa ,39,1300,1,4272
5981,Vantaa ,39,1300,2,3313
5982,Vantaa ,39,1300,3,3130
5983,Vantaa ,39,1350,3,2331
5984,Vantaa ,39,1360,2,1898
5985,Vantaa ,39,1360,3,1663
5986,Vantaa ,39,1450,1,2811
5987,Vantaa ,39,1450,2,2853
5988,Vantaa ,39,1450,3,2050
5989,Vantaa ,39,1480,2,2081
5990,Vantaa ,39,1480,3,1837
5991,Vantaa ,39,1520,2,4366
5992,Vantaa ,39,1520,3,3266
5993,Vantaa ,39,1600,1,3686
5994,Vantaa ,39,1600,2,2691
5995,Vantaa ,39,1600,3,2112
5996,Vantaa ,39,1610,2,2866
5997,Vantaa ,39,1610,3,2535
5998,Vantaa ,39,1620,3,1883
5999,Vantaa ,39,1650,2,1789
6000,Vantaa ,39,1710,2,2592
6001,Vantaa ,39,1710,3,2114
6002,Espoo ,39,2100,1,5332
6003,Espoo ,39,2100,2,5049
6004,Espoo ,39,2100,3,4594
6005,Espoo ,39,2110,3,4936
6006,Espoo ,39,2120,3,4616
6007,Espoo ,39,2130,3,4085
6008,Espoo ,39,2170,1,5408
6009,Espoo ,39,2170,2,4639
6010,Espoo ,39,2170,3,3946
6011,Espoo ,39,2200,3,4317
6012,Espoo ,39,2210,1,4014
6013,Espoo ,39,2210,2,3143
6014,Espoo ,39,2210,3,2844
6015,Espoo ,39,2230,1,4334
6016,Espoo ,39,2230,2,3925
6017,Espoo ,39,2230,3,3411
6018,Espoo ,39,2320,3,2962
6019,Espoo ,39,2360,3,2407
6020,Espoo ,39,2600,2,3666
6021,Espoo ,39,2600,3,3104
6022,Espoo ,39,2620,3,2321
6023,Espoo ,39,2650,1,4363
6024,Espoo ,39,2650,2,3944
6025,Espoo ,39,2650,3,3551
6026,Kauniainen ,39,2700,1,4597
6027,Kauniainen ,39,2700,2,3684
6028,Kauniainen ,39,2700,3,4314
6029,Espoo ,39,2710,3,2276
6030,Espoo ,39,2720,1,3062
6031,Espoo ,39,2750,1,3649
6032,Espoo ,39,2760,1,2871
6033,Espoo ,39,2760,2,2517
6034,Espoo ,39,2760,3,2318
6035,Helsinki ,40,100,1,8068
6036,Helsinki ,40,100,2,7435
6037,Helsinki ,40,100,3,6728
6038,Helsinki ,40,120,1,7688
6039,Helsinki ,40,120,2,7491
6040,Helsinki ,40,120,3,7887
6041,Helsinki ,40,140,1,8771
6042,Helsinki ,40,140,2,8788
6043,Helsinki ,40,140,3,8832
6044,Helsinki ,40,150,1,7826
6045,Helsinki ,40,150,2,7626
6046,Helsinki ,40,150,3,7644
6047,Helsinki ,40,160,3,6657
6048,Helsinki ,40,170,1,7165
6049,Helsinki ,40,170,2,7349
6050,Helsinki ,40,170,3,7310
6051,Helsinki ,40,180,1,7427
6052,Helsinki ,40,180,2,5971
6053,Helsinki ,40,180,3,5999
6054,Helsinki ,40,200,1,7083
6055,Helsinki ,40,200,2,6017
6056,Helsinki ,40,200,3,5795
6057,Helsinki ,40,210,2,5738
6058,Helsinki ,40,210,3,5966
6059,Helsinki ,40,240,2,5010
6060,Helsinki ,40,250,1,7038
6061,Helsinki ,40,250,2,6778
6062,Helsinki ,40,250,3,5800
6063,Helsinki ,40,260,3,7071
6064,Helsinki ,40,270,1,7676
6065,Helsinki ,40,270,2,6726
6066,Helsinki ,40,270,3,5966
6067,Helsinki ,40,280,2,5630
6068,Helsinki ,40,320,1,6388
6069,Helsinki ,40,320,2,4976
6070,Helsinki ,40,320,3,5229
6071,Helsinki ,40,330,2,6102
6072,Helsinki ,40,330,3,5742
6073,Helsinki ,40,350,2,4667
6074,Helsinki ,40,350,3,4622
6075,Helsinki ,40,390,2,3455
6076,Helsinki ,40,390,3,2558
6077,Helsinki ,40,400,3,4106
6078,Helsinki ,40,410,3,2403
6079,Helsinki ,40,420,2,3482
6080,Helsinki ,40,420,3,2929
6081,Helsinki ,40,440,2,4026
6082,Helsinki ,40,440,3,3178
6083,Helsinki ,40,500,1,6748
6084,Helsinki ,40,500,2,6062
6085,Helsinki ,40,500,3,5562
6086,Helsinki ,40,510,1,6262
6087,Helsinki ,40,510,2,5717
6088,Helsinki ,40,510,3,6172
6089,Helsinki ,40,520,1,6108
6090,Helsinki ,40,520,2,5226
6091,Helsinki ,40,520,3,5285
6092,Helsinki ,40,530,1,6894
6093,Helsinki ,40,530,2,5848
6094,Helsinki ,40,530,3,5575
6095,Helsinki ,40,550,1,6561
6096,Helsinki ,40,550,2,5603
6097,Helsinki ,40,560,1,6682
6098,Helsinki ,40,560,2,5146
6099,Helsinki ,40,570,3,5203
6100,Helsinki ,40,600,3,3006
6101,Helsinki ,40,610,2,5402
6102,Helsinki ,40,610,3,5453
6103,Helsinki ,40,630,3,3066
6104,Helsinki ,40,640,2,3474
6105,Helsinki ,40,640,3,3193
6106,Helsinki ,40,700,2,3174
6107,Helsinki ,40,700,3,2634
6108,Helsinki ,40,710,2,2775
6109,Helsinki ,40,710,3,2407
6110,Helsinki ,40,720,1,4021
6111,Helsinki ,40,720,2,3211
6112,Helsinki ,40,720,3,2881
6113,Helsinki ,40,730,3,2685
6114,Helsinki ,40,740,3,2136
6115,Helsinki ,40,780,1,3591
6116,Helsinki ,40,780,2,3279
6117,Helsinki ,40,780,3,2890
6118,Helsinki ,40,800,1,4866
6119,Helsinki ,40,800,2,4913
6120,Helsinki ,40,810,2,5202
6121,Helsinki ,40,810,3,5083
6122,Helsinki ,40,820,3,2993
6123,Helsinki ,40,840,3,3457
6124,Helsinki ,40,900,1,4257
6125,Helsinki ,40,900,3,2602
6126,Helsinki ,40,910,2,3348
6127,Helsinki ,40,910,3,3205
6128,Helsinki ,40,920,3,2601
6129,Helsinki ,40,940,3,2182
6130,Helsinki ,40,960,3,2740
6131,Helsinki ,40,970,2,2286
6132,Helsinki ,40,970,3,2247
6133,Helsinki ,40,980,3,3152
6134,Helsinki ,40,990,2,5074
6135,Helsinki ,40,990,3,4696
6136,Vantaa ,40,1200,3,1792
6137,Vantaa ,40,1280,3,1960
6138,Vantaa ,40,1300,1,4347
6139,Vantaa ,40,1300,2,3568
6140,Vantaa ,40,1300,3,3167
6141,Vantaa ,40,1350,1,3512
6142,Vantaa ,40,1350,2,3002
6143,Vantaa ,40,1350,3,2197
6144,Vantaa ,40,1360,1,2628
6145,Vantaa ,40,1360,2,1859
6146,Vantaa ,40,1360,3,1830
6147,Vantaa ,40,1450,1,3041
6148,Vantaa ,40,1450,2,2366
6149,Vantaa ,40,1450,3,2116
6150,Vantaa ,40,1480,2,1831
6151,Vantaa ,40,1480,3,1843
6152,Vantaa ,40,1510,2,3794
6153,Vantaa ,40,1600,2,2491
6154,Vantaa ,40,1600,3,2246
6155,Vantaa ,40,1610,2,3139
6156,Vantaa ,40,1620,3,1961
6157,Vantaa ,40,1650,2,1870
6158,Vantaa ,40,1710,2,2430
6159,Espoo ,40,2100,2,5058
6160,Espoo ,40,2120,2,4380
6161,Espoo ,40,2120,3,4680
6162,Espoo ,40,2170,3,4093
6163,Espoo ,40,2200,3,4365
6164,Espoo ,40,2210,3,2776
6165,Espoo ,40,2230,1,4960
6166,Espoo ,40,2230,2,3799
6167,Espoo ,40,2230,3,3317
6168,Espoo ,40,2320,1,3616
6169,Espoo ,40,2320,2,3146
6170,Espoo ,40,2320,3,2627
6171,Espoo ,40,2360,2,2887
6172,Espoo ,40,2360,3,2338
6173,Espoo ,40,2600,2,3840
6174,Espoo ,40,2600,3,3248
6175,Espoo ,40,2620,3,2646
6176,Espoo ,40,2650,2,3874
6177,Espoo ,40,2650,3,3786
6178,Espoo ,40,2710,3,2381
6179,Espoo ,40,2760,3,2336
6180,Helsinki ,41,100,1,7802
6181,Helsinki ,41,100,2,7573
6182,Helsinki ,41,100,3,7205
6183,Helsinki ,41,120,2,7331
6184,Helsinki ,41,120,3,7607
6185,Helsinki ,41,140,1,9509
6186,Helsinki ,41,140,2,8634
6187,Helsinki ,41,140,3,8232
6188,Helsinki ,41,150,1,8663
6189,Helsinki ,41,150,2,7792
6190,Helsinki ,41,150,3,8860
6191,Helsinki ,41,160,3,6875
6192,Helsinki ,41,170,1,8997
6193,Helsinki ,41,170,2,7812
6194,Helsinki ,41,170,3,7039
6195,Helsinki ,41,180,1,8614
6196,Helsinki ,41,180,2,7302
6197,Helsinki ,41,180,3,6805
6198,Helsinki ,41,200,2,6261
6199,Helsinki ,41,200,3,6443
6200,Helsinki ,41,210,2,6836
6201,Helsinki ,41,210,3,6497
6202,Helsinki ,41,250,1,7047
6203,Helsinki ,41,250,2,6795
6204,Helsinki ,41,250,3,6198
6205,Helsinki ,41,260,2,7258
6206,Helsinki ,41,270,1,8677
6207,Helsinki ,41,270,2,6579
6208,Helsinki ,41,270,3,6238
6209,Helsinki ,41,280,2,6298
6210,Helsinki ,41,320,2,4695
6211,Helsinki ,41,320,3,4833
6212,Helsinki ,41,330,2,5902
6213,Helsinki ,41,330,3,5984
6214,Helsinki ,41,350,2,4587
6215,Helsinki ,41,350,3,4508
6216,Helsinki ,41,370,3,2593
6217,Helsinki ,41,390,2,3421
6218,Helsinki ,41,390,3,3226
6219,Helsinki ,41,400,3,3908
6220,Helsinki ,41,410,2,3349
6221,Helsinki ,41,410,3,2641
6222,Helsinki ,41,420,2,3457
6223,Helsinki ,41,420,3,3439
6224,Helsinki ,41,440,2,3753
6225,Helsinki ,41,440,3,3204
6226,Helsinki ,41,500,1,7350
6227,Helsinki ,41,500,2,6194
6228,Helsinki ,41,500,3,5850
6229,Helsinki ,41,510,1,7279
6230,Helsinki ,41,510,2,6062
6231,Helsinki ,41,510,3,5765
6232,Helsinki ,41,520,1,6786
6233,Helsinki ,41,520,2,5251
6234,Helsinki ,41,520,3,5022
6235,Helsinki ,41,530,1,7074
6236,Helsinki ,41,530,2,5928
6237,Helsinki ,41,530,3,5431
6238,Helsinki ,41,550,2,5910
6239,Helsinki ,41,560,3,5934
6240,Helsinki ,41,570,2,5420
6241,Helsinki ,41,570,3,5278
6242,Helsinki ,41,610,2,5573
6243,Helsinki ,41,610,3,5723
6244,Helsinki ,41,630,2,3636
6245,Helsinki ,41,630,3,3003
6246,Helsinki ,41,640,3,3344
6247,Helsinki ,41,700,2,3454
6248,Helsinki ,41,710,2,2825
6249,Helsinki ,41,710,3,2539
6250,Helsinki ,41,720,3,3114
6251,Helsinki ,41,740,2,2352
6252,Helsinki ,41,770,2,2549
6253,Helsinki ,41,780,3,2962
6254,Helsinki ,41,790,2,5129
6255,Helsinki ,41,790,3,4124
6256,Helsinki ,41,800,2,5218
6257,Helsinki ,41,800,3,5317
6258,Helsinki ,41,810,2,5373
6259,Helsinki ,41,810,3,4723
6260,Helsinki ,41,820,2,3710
6261,Helsinki ,41,840,3,3181
6262,Helsinki ,41,900,3,2703
6263,Helsinki ,41,910,3,2579
6264,Helsinki ,41,920,2,3114
6265,Helsinki ,41,920,3,2566
6266,Helsinki ,41,940,1,3247
6267,Helsinki ,41,940,2,2502
6268,Helsinki ,41,940,3,2058
6269,Helsinki ,41,960,2,3204
6270,Helsinki ,41,960,3,2850
6271,Helsinki ,41,970,2,2473
6272,Helsinki ,41,980,2,3268
6273,Helsinki ,41,980,3,2963
6274,Helsinki ,41,990,2,4968
6275,Helsinki ,41,990,3,4700
6276,Vantaa ,41,1200,2,2058
6277,Vantaa ,41,1200,3,1687
6278,Vantaa ,41,1280,3,1685
6279,Vantaa ,41,1300,1,5368
6280,Vantaa ,41,1300,2,3548
6281,Vantaa ,41,1300,3,3333
6282,Vantaa ,41,1350,1,3619
6283,Vantaa ,41,1350,2,3133
6284,Vantaa ,41,1350,3,2528
6285,Vantaa ,41,1360,2,1920
6286,Vantaa ,41,1360,3,1754
6287,Vantaa ,41,1370,2,3443
6288,Vantaa ,41,1370,3,3028
6289,Vantaa ,41,1450,2,2531
6290,Vantaa ,41,1510,2,3881
6291,Vantaa ,41,1520,2,4181
6292,Vantaa ,41,1600,1,3929
6293,Vantaa ,41,1600,2,2653
6294,Vantaa ,41,1600,3,2294
6295,Vantaa ,41,1610,2,2962
6296,Vantaa ,41,1610,3,3056
6297,Vantaa ,41,1620,2,2776
6298,Vantaa ,41,1620,3,2244
6299,Vantaa ,41,1650,3,1514
6300,Vantaa ,41,1700,2,4231
6301,Vantaa ,41,1710,3,2064
6302,Espoo ,41,2100,1,6361
6303,Espoo ,41,2100,2,5988
6304,Espoo ,41,2100,3,5625
6305,Espoo ,41,2110,3,5142
6306,Espoo ,41,2120,3,4949
6307,Espoo ,41,2170,3,4323
6308,Espoo ,41,2200,2,4789
6309,Espoo ,41,2210,3,2768
6310,Espoo ,41,2230,3,3554
6311,Espoo ,41,2320,1,3800
6312,Espoo ,41,2320,2,3062
6313,Espoo ,41,2320,3,2858
6314,Espoo ,41,2330,3,3977
6315,Espoo ,41,2360,3,2350
6316,Espoo ,41,2600,2,4297
6317,Espoo ,41,2600,3,4017
6318,Espoo ,41,2620,2,2932
6319,Espoo ,41,2620,3,2776
6320,Espoo ,41,2650,2,3987
6321,Espoo ,41,2650,3,3576
6322,Kauniainen ,41,2700,3,3895
6323,Espoo ,41,2710,3,1860
