Quarter,Postal code,One-room flat,Two-room flat,Three-room flat+,Terraced houses
2017Q2,02320 Espoonlahti   (Espoo ),..,..,2734,3390
2017Q2,02330 Saunalahti-Kattilalaakso   (Espoo ),..,..,..,3514
2017Q2,02340 Latokaski   (Espoo ),..,..,..,3049
2017Q2,02360 Soukka   (Espoo ),..,..,2299,3158
2017Q2,02380 Suvisaaristo   (Espoo ),..,..,..,..
2017Q2,02600 Etelä-Leppävaara   (Espoo ),..,3471,3779,..
2017Q2,02610 Kilo   (Espoo ),..,..,..,3842
2017Q2,02620 Karakallio   (Espoo ),..,2630,2181,..
2017Q2,02630 Nihtisilta   (Espoo ),..,..,..,..
2017Q2,02650 Pohjois-Leppävaara   (Espoo ),..,..,3500,3779
2017Q2,02660 Lintuvaara   (Espoo ),..,..,..,..
2017Q2,02680 Uusmäki   (Espoo ),..,..,..,..
2017Q2,02700 Kauniainen   (Kauniainen ),..,4220,3987,..
2017Q2,02710 Viherlaakso   (Espoo ),..,2306,2161,3260
2017Q2,02720 Lähderanta   (Espoo ),..,..,..,..
2017Q2,02730 Jupperi   (Espoo ),..,..,..,3355
2017Q2,02740 Bemböle-Pakankylä   (Espoo ),..,..,..,3407
2017Q2,02750 Sepänkylä-Kuurinniitty   (Espoo ),..,..,..,..
2017Q2,02760 Tuomarila-Suvela   (Espoo ),..,..,2656,2859
2017Q2,02770 Espoon Keskus   (Espoo ),..,..,..,3136
2017Q2,02780 Kauklahti   (Espoo ),..,..,..,..
2017Q2,02810 Gumböle-Karhusuo   (Espoo ),..,..,..,..
2017Q2,02820 Nupuri-Nuuksio   (Espoo ),..,..,..,..
2017Q2,02860 Siikajärvi   (Espoo ),..,..,..,..
2017Q2,02920 Niipperi   (Espoo ),..,..,..,..
2017Q2,02940 Lippajärvi-Järvenperä   (Espoo ),..,..,..,..
2017Q2,02970 Kalajärvi   (Espoo ),..,..,..,..
2017Q2,02980 Lakisto   (Espoo ),..,..,..,..
2017Q3,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),7462,7248,6582,..
2017Q3,00120 Punavuori   (Helsinki ),8162,6747,6916,..
2017Q3,00130 Kaartinkaupunki   (Helsinki ),..,..,..,..
2017Q3,00140 Kaivopuisto - Ullanlinna   (Helsinki ),7583,7383,7708,..
2017Q3,00150 Eira - Hernesaari   (Helsinki ),..,6675,7578,..
2017Q3,00160 Katajanokka   (Helsinki ),..,..,5445,..
2017Q3,00170 Kruununhaka   (Helsinki ),7879,6822,6106,..
2017Q3,00180 Kamppi - Ruoholahti   (Helsinki ),7364,6527,6377,..
2017Q3,00190 Suomenlinna   (Helsinki ),..,..,..,..
2017Q3,00200 Lauttasaari   (Helsinki ),..,5446,5072,..
2017Q3,00210 Vattuniemi   (Helsinki ),6011,5285,5201,..
2017Q3,00220 Jätkäsaari   (Helsinki ),..,..,..,..
2017Q3,00240 Länsi-Pasila   (Helsinki ),..,..,4384,..
2017Q3,00250 Taka-Töölö   (Helsinki ),6991,6129,5770,..
2017Q3,00260 Keski-Töölö   (Helsinki ),..,..,5649,..
2017Q3,00270 Pohjois-Meilahti   (Helsinki ),6904,5857,5388,..
2017Q3,00280 Ruskeasuo   (Helsinki ),..,..,5119,..
2017Q3,00290 Meilahden sairaala-alue   (Helsinki ),..,..,..,..
2017Q3,00300 Pikku Huopalahti   (Helsinki ),..,..,..,..
2017Q3,00310 Kivihaka   (Helsinki ),..,..,..,..
2017Q3,00320 Etelä-Haaga   (Helsinki ),..,4851,4506,..
2017Q3,00330 Munkkiniemi   (Helsinki ),..,5446,5297,..
2017Q3,00340 Kuusisaari-Lehtisaari   (Helsinki ),..,..,..,..
2017Q3,00350 Munkkivuori-Niemenmäki   (Helsinki ),..,4468,4259,..
2017Q3,00360 Pajamäki   (Helsinki ),..,..,..,..
2017Q3,00370 Reimarla   (Helsinki ),..,..,..,3415
2017Q3,00380 Pitäjänmäen teollisuusalue   (Helsinki ),..,..,4387,..
2017Q3,00390 Konala   (Helsinki ),..,2988,3129,..
2017Q3,00400 Pohjois-Haaga   (Helsinki ),..,..,3440,..
2017Q3,00410 Malminkartano   (Helsinki ),..,2754,..,..
2017Q3,00420 Kannelmäki   (Helsinki ),..,3465,2924,..
2017Q3,00430 Maununneva   (Helsinki ),..,..,..,..
2017Q3,00440 Lassila   (Helsinki ),..,..,3224,..
2017Q3,00500 Sörnäinen   (Helsinki ),..,5537,..,..
2017Q3,00510 Etu-Vallila - Alppila   (Helsinki ),6381,5398,5056,..
2017Q3,00520 Itä-Pasila   (Helsinki ),6885,5228,4357,..
2017Q3,00530 Kallio   (Helsinki ),6334,5522,4936,..
2017Q3,00540 Kalasatama   (Helsinki ),..,..,..,..
2017Q3,00550 Vallila   (Helsinki ),5390,4955,..,..
2017Q3,00560 Toukola-Vanhakaupunki   (Helsinki ),..,5348,5282,..
2017Q3,00570 Kulosaari   (Helsinki ),..,5296,..,..
2017Q3,00580 Verkkosaari   (Helsinki ),..,..,..,..
2017Q3,00590 Kaitalahti   (Helsinki ),..,..,..,..
2017Q3,00600 Koskela-Helsinki   (Helsinki ),..,..,..,..
2017Q3,00610 Käpylä   (Helsinki ),..,4864,4608,..
2017Q3,00620 Metsälä-Etelä-Oulunkylä   (Helsinki ),..,4084,..,..
2017Q3,00630 Maunula-Suursuo   (Helsinki ),..,3460,3332,..
2017Q3,00640 Oulunkylä-Patola   (Helsinki ),..,3083,3481,..
2017Q3,00650 Veräjämäki   (Helsinki ),..,..,..,..
2017Q3,00660 Länsi-Pakila   (Helsinki ),..,..,..,..
2017Q3,00670 Paloheinä   (Helsinki ),..,..,..,..
2017Q3,00680 Itä-Pakila   (Helsinki ),..,..,..,..
2017Q3,00690 Tuomarinkylä-Torpparinmäki   (Helsinki ),..,..,..,..
2017Q3,00700 Malmi   (Helsinki ),..,3299,2991,..
2017Q3,00710 Pihlajamäki   (Helsinki ),..,2654,2360,..
2017Q3,00720 Pukinmäki-Savela   (Helsinki ),4432,2728,..,..
2017Q3,00730 Tapanila   (Helsinki ),..,..,..,3121
2017Q3,00740 Siltamäki   (Helsinki ),..,..,2358,3127
2017Q3,00750 Puistola   (Helsinki ),..,..,..,..
2017Q3,00760 Suurmetsä   (Helsinki ),..,..,..,..
2017Q3,00770 Jakomäki - Alppikylä   (Helsinki ),..,..,..,..
2017Q3,00780 Tapaninvainio   (Helsinki ),..,..,..,2887
2017Q3,00790 Viikki   (Helsinki ),..,4659,4053,..
2017Q3,00800 Länsi-Herttoniemi   (Helsinki ),..,4370,4304,..
2017Q3,00810 Herttoniemi   (Helsinki ),..,..,4762,..
2017Q3,00820 Roihuvuori   (Helsinki ),..,..,3358,..
2017Q3,00830 Tammisalo   (Helsinki ),..,..,..,..
2017Q3,00840 Laajasalo   (Helsinki ),..,..,3160,3851
2017Q3,00850 Jollas   (Helsinki ),..,..,..,..
2017Q3,00870 Etelä-Laajasalo   (Helsinki ),..,..,..,..
2017Q3,00890 Itäsalmi   (Helsinki ),..,..,..,..
2017Q3,00900 Puotinharju   (Helsinki ),..,..,2734,..
2017Q3,00910 Puotila   (Helsinki ),..,3257,2917,..
2017Q3,00920 Myllypuro   (Helsinki ),..,..,2264,..
2017Q3,00930 Itäkeskus-Marjaniemi   (Helsinki ),..,..,..,3239
2017Q3,00940 Kontula - Vesala   (Helsinki ),..,..,1942,2998
2017Q3,00950 Vartioharju   (Helsinki ),..,..,..,3364
2017Q3,00960 Pohjois-Vuosaari   (Helsinki ),..,..,2615,3191
2017Q3,00970 Mellunmäki   (Helsinki ),..,2531,2221,..
2017Q3,00980 Etelä-Vuosaari   (Helsinki ),3962,3264,2637,3208
2017Q3,00990 Aurinkolahti   (Helsinki ),..,4855,4526,..
2017Q3,01200 Hakunila   (Vantaa ),..,2024,1802,..
2017Q3,01230 Vaarala   (Vantaa ),..,..,..,2462
2017Q3,01260 Itä-Hakkila   (Vantaa ),..,..,..,2659
2017Q3,01280 Länsimäki   (Vantaa ),..,2029,..,2670
2017Q3,01300 Tikkurila   (Vantaa ),4397,3354,2855,2969
2017Q3,01340 Leinelä   (Vantaa ),..,..,..,..
2017Q3,01350 Hiekkaharju   (Vantaa ),4039,2558,2331,2351
2017Q3,01360 Koivukylä-Havukoski   (Vantaa ),2586,2074,1733,2966
2017Q3,01370 Jokiniemi   (Vantaa ),..,..,2497,..
2017Q3,01380 Kuusikko-Hakkila   (Vantaa ),..,..,..,..
2017Q3,01390 Ruskeasanta-Ilola   (Vantaa ),..,..,..,..
2017Q3,01400 Rekola   (Vantaa ),..,..,..,..
2017Q3,01420 Päiväkumpu   (Vantaa ),..,..,..,..
2017Q3,01450 Korso   (Vantaa ),..,..,2128,2873
2017Q3,01480 Mikkola   (Vantaa ),..,..,..,..
2017Q3,01510 Kirkonkylä-Veromäki   (Vantaa ),..,4134,..,..
2017Q3,01520 Tammisto   (Vantaa ),..,..,3570,3758
2017Q3,01530 Veromiehenkylä   (Vantaa ),..,..,..,..
2017Q3,01600 Myyrmäki   (Vantaa ),..,2467,2133,..
2017Q3,01610 Kaivoksela   (Vantaa ),..,2878,2642,..
2017Q3,01620 Martinlaakso   (Vantaa ),3017,2468,2080,2748
2017Q3,01630 Hämeenkylä   (Vantaa ),..,..,..,..
2017Q3,01640 Hämevaara   (Vantaa ),..,..,..,..
2017Q3,01650 Vapaala   (Vantaa ),..,1961,..,..
2017Q3,01660 Varisto   (Vantaa ),..,..,..,..
2017Q3,01670 Vantaanlaakso   (Vantaa ),..,..,..,..
2017Q3,01680 Askisto   (Vantaa ),..,..,..,..
2017Q3,01690 Ylästö   (Vantaa ),..,..,..,3254
2017Q3,01700 Kivistö   (Vantaa ),..,..,..,3301
2017Q3,01710 Pähkinärinne   (Vantaa ),..,2489,..,..
2017Q3,01720 Petikko   (Vantaa ),..,..,..,..
2017Q3,01730 Vantaanpuisto   (Vantaa ),..,..,..,..
2017Q3,01750 Keimola   (Vantaa ),..,..,..,..
2017Q3,01760 Seutula   (Vantaa ),..,..,..,..
2017Q3,02100 Tapiola   (Espoo ),..,5027,4848,..
2017Q3,02110 Otsolahti   (Espoo ),..,..,4349,..
2017Q3,02120 Länsikorkee-Suvikumpu   (Espoo ),..,..,..,..
2017Q3,02130 Pohjois-Tapiola   (Espoo ),..,..,4004,3756
2017Q3,02140 Laajalahti   (Espoo ),..,..,..,..
2017Q3,02150 Otaniemi   (Espoo ),..,..,..,..
2017Q3,02160 Westend   (Espoo ),..,..,..,4319
2017Q3,02170 Haukilahti   (Espoo ),..,4540,4127,..
2017Q3,02180 Mankkaa   (Espoo ),..,..,..,3764
2017Q3,02200 Niittykumpu   (Espoo ),..,..,4112,3682
2017Q3,02210 Olari   (Espoo ),3841,3161,2617,3277
2017Q3,02230 Matinkylä   (Espoo ),..,..,3554,4049
2017Q3,02240 Friisilä   (Espoo ),..,..,..,..
2017Q3,02250 Henttaa   (Espoo ),..,..,..,..
2017Q3,02260 Kaitaa   (Espoo ),..,..,..,3540
2017Q3,02270 Finnoo-Eestinmalmi   (Espoo ),..,..,..,3130
2017Q3,02280 Malminmäki-Eestinlaakso   (Espoo ),..,..,..,..
2017Q3,02300 Nöykkiönpuro   (Espoo ),..,..,..,..
2017Q3,02320 Espoonlahti   (Espoo ),3847,3377,2816,3176
2017Q3,02330 Saunalahti-Kattilalaakso   (Espoo ),..,..,..,3407
2017Q3,02340 Latokaski   (Espoo ),..,..,..,3160
2017Q3,02360 Soukka   (Espoo ),..,2555,2525,..
2017Q3,02380 Suvisaaristo   (Espoo ),..,..,..,..
2017Q3,02600 Etelä-Leppävaara   (Espoo ),..,4080,4311,..
2017Q3,02610 Kilo   (Espoo ),..,..,..,3742
2017Q3,02620 Karakallio   (Espoo ),..,..,2426,3525
2017Q3,02630 Nihtisilta   (Espoo ),..,..,..,..
2017Q3,02650 Pohjois-Leppävaara   (Espoo ),..,3708,3562,..
2017Q3,02660 Lintuvaara   (Espoo ),..,..,..,..
2017Q3,02680 Uusmäki   (Espoo ),..,..,..,..
2017Q3,02700 Kauniainen   (Kauniainen ),..,..,3167,3692
2017Q3,02710 Viherlaakso   (Espoo ),..,..,1938,2968
2017Q3,02720 Lähderanta   (Espoo ),..,..,..,..
2017Q3,02730 Jupperi   (Espoo ),..,..,..,2814
2017Q3,02740 Bemböle-Pakankylä   (Espoo ),..,..,..,..
2017Q3,02750 Sepänkylä-Kuurinniitty   (Espoo ),..,..,..,3555
2017Q3,02760 Tuomarila-Suvela   (Espoo ),..,..,2374,2889
2017Q3,02770 Espoon Keskus   (Espoo ),..,..,..,3383
2017Q3,02780 Kauklahti   (Espoo ),..,..,..,..
2017Q3,02810 Gumböle-Karhusuo   (Espoo ),..,..,..,..
2017Q3,02820 Nupuri-Nuuksio   (Espoo ),..,..,..,..
2017Q3,02860 Siikajärvi   (Espoo ),..,..,..,..
2017Q3,02920 Niipperi   (Espoo ),..,..,..,2573
2017Q3,02940 Lippajärvi-Järvenperä   (Espoo ),..,..,..,..
2017Q3,02970 Kalajärvi   (Espoo ),..,..,..,..
2017Q3,02980 Lakisto   (Espoo ),..,..,..,..
2017Q4,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),7494,7019,6593,..
2017Q4,00120 Punavuori   (Helsinki ),..,7357,7624,..
2017Q4,00130 Kaartinkaupunki   (Helsinki ),..,..,..,..
2017Q4,00140 Kaivopuisto - Ullanlinna   (Helsinki ),..,7327,7263,..
2017Q4,00150 Eira - Hernesaari   (Helsinki ),7995,7070,7817,..
2017Q4,00160 Katajanokka   (Helsinki ),..,6062,6079,..
2017Q4,00170 Kruununhaka   (Helsinki ),..,6533,6736,..
2017Q4,00180 Kamppi - Ruoholahti   (Helsinki ),..,6542,6487,..
2017Q4,00190 Suomenlinna   (Helsinki ),..,..,..,..
2017Q4,00200 Lauttasaari   (Helsinki ),..,5690,5127,..
2017Q4,00210 Vattuniemi   (Helsinki ),..,5711,5696,..
2017Q4,00220 Jätkäsaari   (Helsinki ),..,..,..,..
2017Q4,00240 Länsi-Pasila   (Helsinki ),..,..,..,..
2017Q4,00250 Taka-Töölö   (Helsinki ),..,6059,5627,..
2017Q4,00260 Keski-Töölö   (Helsinki ),7026,6397,5557,..
2017Q4,00270 Pohjois-Meilahti   (Helsinki ),6104,5877,5317,..
2017Q4,00280 Ruskeasuo   (Helsinki ),..,..,5258,..
2017Q4,00290 Meilahden sairaala-alue   (Helsinki ),..,..,..,..
2017Q4,00300 Pikku Huopalahti   (Helsinki ),..,..,..,..
2017Q4,00310 Kivihaka   (Helsinki ),..,..,..,..
2017Q4,00320 Etelä-Haaga   (Helsinki ),5858,3942,4669,..
2017Q4,00330 Munkkiniemi   (Helsinki ),..,5807,5482,..
2017Q4,00340 Kuusisaari-Lehtisaari   (Helsinki ),..,..,..,..
2017Q4,00350 Munkkivuori-Niemenmäki   (Helsinki ),..,4531,4081,..
2017Q4,00360 Pajamäki   (Helsinki ),..,..,..,..
2017Q4,00370 Reimarla   (Helsinki ),..,..,2947,..
2017Q4,00380 Pitäjänmäen teollisuusalue   (Helsinki ),..,4751,..,..
2017Q4,00390 Konala   (Helsinki ),..,..,3021,..
2017Q4,00400 Pohjois-Haaga   (Helsinki ),..,..,3706,..
2017Q4,00410 Malminkartano   (Helsinki ),..,..,2631,..
2017Q4,00420 Kannelmäki   (Helsinki ),..,3476,2797,..
2017Q4,00430 Maununneva   (Helsinki ),..,..,..,..
2017Q4,00440 Lassila   (Helsinki ),..,..,3314,..
2017Q4,00500 Sörnäinen   (Helsinki ),..,5408,..,..
2017Q4,00510 Etu-Vallila - Alppila   (Helsinki ),6109,5038,5014,..
2017Q4,00520 Itä-Pasila   (Helsinki ),5656,5714,4405,..
2017Q4,00530 Kallio   (Helsinki ),6080,5551,5295,..
2017Q4,00540 Kalasatama   (Helsinki ),..,..,..,..
2017Q4,00550 Vallila   (Helsinki ),5986,5266,..,..
2017Q4,00560 Toukola-Vanhakaupunki   (Helsinki ),..,5574,5222,..
2017Q4,00570 Kulosaari   (Helsinki ),..,5387,4564,..
2017Q4,00580 Verkkosaari   (Helsinki ),..,..,..,..
2017Q4,00590 Kaitalahti   (Helsinki ),..,..,..,..
2017Q4,00600 Koskela-Helsinki   (Helsinki ),..,..,2883,..
2017Q4,00610 Käpylä   (Helsinki ),..,5100,4635,..
2017Q4,00620 Metsälä-Etelä-Oulunkylä   (Helsinki ),..,..,..,..
2017Q4,00630 Maunula-Suursuo   (Helsinki ),..,..,3044,..
2017Q4,00640 Oulunkylä-Patola   (Helsinki ),..,..,2890,3363
2017Q4,00650 Veräjämäki   (Helsinki ),..,..,..,3301
2017Q4,00660 Länsi-Pakila   (Helsinki ),..,..,..,..
2017Q4,00670 Paloheinä   (Helsinki ),..,..,..,3559
2017Q4,00680 Itä-Pakila   (Helsinki ),..,..,..,..
2017Q4,00690 Tuomarinkylä-Torpparinmäki   (Helsinki ),..,..,..,3207
2017Q4,00700 Malmi   (Helsinki ),4187,3592,2564,3065
2017Q4,00710 Pihlajamäki   (Helsinki ),..,2546,2375,..
2017Q4,00720 Pukinmäki-Savela   (Helsinki ),..,3153,2629,..
2017Q4,00730 Tapanila   (Helsinki ),..,..,..,3068
2017Q4,00740 Siltamäki   (Helsinki ),..,2266,..,2668
2017Q4,00750 Puistola   (Helsinki ),..,..,..,2928
2017Q4,00760 Suurmetsä   (Helsinki ),..,..,..,..
2017Q4,00770 Jakomäki - Alppikylä   (Helsinki ),..,..,..,..
2017Q4,00780 Tapaninvainio   (Helsinki ),..,..,..,3317
2017Q4,00790 Viikki   (Helsinki ),..,4770,4085,..
2017Q4,00800 Länsi-Herttoniemi   (Helsinki ),..,4655,..,..
2017Q4,00810 Herttoniemi   (Helsinki ),..,4923,4630,..
2017Q4,00820 Roihuvuori   (Helsinki ),..,..,3032,..
2017Q4,00830 Tammisalo   (Helsinki ),..,..,..,..
2017Q4,00840 Laajasalo   (Helsinki ),5014,3278,3275,3496
2017Q4,00850 Jollas   (Helsinki ),..,..,..,..
2017Q4,00870 Etelä-Laajasalo   (Helsinki ),..,..,..,..
2017Q4,00890 Itäsalmi   (Helsinki ),..,..,..,..
2017Q4,00900 Puotinharju   (Helsinki ),..,3151,2574,..
2017Q4,00910 Puotila   (Helsinki ),..,3306,3056,..
2017Q4,00920 Myllypuro   (Helsinki ),..,..,2358,3683
2017Q4,00930 Itäkeskus-Marjaniemi   (Helsinki ),..,2851,..,..
2017Q4,00940 Kontula - Vesala   (Helsinki ),..,..,1963,2572
2017Q4,00950 Vartioharju   (Helsinki ),..,..,..,..
2017Q4,00960 Pohjois-Vuosaari   (Helsinki ),..,2887,2546,..
2017Q4,00970 Mellunmäki   (Helsinki ),..,2469,2356,..
2017Q4,00980 Etelä-Vuosaari   (Helsinki ),..,..,2886,3499
2017Q4,00990 Aurinkolahti   (Helsinki ),..,4936,4434,..
2017Q4,01200 Hakunila   (Vantaa ),3225,2186,1791,2727
2017Q4,01230 Vaarala   (Vantaa ),..,..,..,..
2017Q4,01260 Itä-Hakkila   (Vantaa ),..,..,..,..
2017Q4,01280 Länsimäki   (Vantaa ),..,2029,..,2831
2017Q4,01300 Tikkurila   (Vantaa ),4154,3203,3002,2935
2017Q4,01340 Leinelä   (Vantaa ),..,..,..,..
2017Q4,01350 Hiekkaharju   (Vantaa ),..,..,2349,2785
2017Q4,01360 Koivukylä-Havukoski   (Vantaa ),..,1897,1793,..
2017Q4,01370 Jokiniemi   (Vantaa ),..,..,..,..
2017Q4,01380 Kuusikko-Hakkila   (Vantaa ),..,..,..,3177
2017Q4,01390 Ruskeasanta-Ilola   (Vantaa ),..,..,..,..
2017Q4,01400 Rekola   (Vantaa ),..,..,..,..
2017Q4,01420 Päiväkumpu   (Vantaa ),..,..,..,..
2017Q4,01450 Korso   (Vantaa ),..,..,1978,2721
2017Q4,01480 Mikkola   (Vantaa ),..,..,1723,2898
2017Q4,01510 Kirkonkylä-Veromäki   (Vantaa ),..,3962,3605,..
2017Q4,01520 Tammisto   (Vantaa ),..,..,3829,3675
2017Q4,01530 Veromiehenkylä   (Vantaa ),..,..,..,..
2017Q4,01600 Myyrmäki   (Vantaa ),3485,2531,2201,..
2017Q4,01610 Kaivoksela   (Vantaa ),..,2653,2594,..
2017Q4,01620 Martinlaakso   (Vantaa ),3118,2503,1991,2542
2017Q4,01630 Hämeenkylä   (Vantaa ),..,..,..,2952
2017Q4,01640 Hämevaara   (Vantaa ),..,..,..,..
2017Q4,01650 Vapaala   (Vantaa ),..,..,1500,..
2017Q4,01660 Varisto   (Vantaa ),..,..,..,..
2017Q4,01670 Vantaanlaakso   (Vantaa ),..,..,..,..
2017Q4,01680 Askisto   (Vantaa ),..,..,..,..
2017Q4,01690 Ylästö   (Vantaa ),..,..,..,3215
2017Q4,01700 Kivistö   (Vantaa ),..,3781,..,3382
2017Q4,01710 Pähkinärinne   (Vantaa ),..,2637,2235,..
2017Q4,01720 Petikko   (Vantaa ),..,..,..,..
2017Q4,01730 Vantaanpuisto   (Vantaa ),..,2238,..,..
2017Q4,01750 Keimola   (Vantaa ),..,..,..,..
2017Q4,01760 Seutula   (Vantaa ),..,..,..,..
2017Q4,02100 Tapiola   (Espoo ),..,..,5258,..
2017Q4,02110 Otsolahti   (Espoo ),..,4690,..,..
2017Q4,02120 Länsikorkee-Suvikumpu   (Espoo ),..,4621,4185,..
2017Q4,02130 Pohjois-Tapiola   (Espoo ),..,..,3918,3931
2017Q4,02140 Laajalahti   (Espoo ),..,..,..,..
2017Q4,02150 Otaniemi   (Espoo ),..,..,..,..
2017Q4,02160 Westend   (Espoo ),..,..,4875,..
2017Q4,02170 Haukilahti   (Espoo ),..,..,3925,4350
2017Q4,02180 Mankkaa   (Espoo ),..,..,..,..
2017Q4,02200 Niittykumpu   (Espoo ),..,..,4276,3728
2017Q4,02210 Olari   (Espoo ),..,..,2738,3061
2017Q4,02230 Matinkylä   (Espoo ),..,..,3223,3937
2017Q4,02240 Friisilä   (Espoo ),..,..,..,..
2017Q4,02250 Henttaa   (Espoo ),..,..,..,..
2017Q4,02260 Kaitaa   (Espoo ),..,..,..,..
2017Q4,02270 Finnoo-Eestinmalmi   (Espoo ),..,..,..,3970
2017Q4,02280 Malminmäki-Eestinlaakso   (Espoo ),..,..,..,..
2017Q4,02300 Nöykkiönpuro   (Espoo ),..,..,..,..
2017Q4,02320 Espoonlahti   (Espoo ),3431,3354,2272,3185
2017Q4,02330 Saunalahti-Kattilalaakso   (Espoo ),..,..,3861,..
2017Q4,02340 Latokaski   (Espoo ),..,..,..,3157
2017Q4,02360 Soukka   (Espoo ),..,..,2125,3479
2017Q4,02380 Suvisaaristo   (Espoo ),..,..,..,..
2017Q4,02600 Etelä-Leppävaara   (Espoo ),4148,3763,3674,..
2017Q4,02610 Kilo   (Espoo ),..,..,..,..
2017Q4,02620 Karakallio   (Espoo ),..,..,2314,3798
2017Q4,02630 Nihtisilta   (Espoo ),..,..,..,..
2017Q4,02650 Pohjois-Leppävaara   (Espoo ),..,3697,3643,..
2017Q4,02660 Lintuvaara   (Espoo ),..,..,..,..
2017Q4,02680 Uusmäki   (Espoo ),..,..,..,..
2017Q4,02700 Kauniainen   (Kauniainen ),..,..,3937,3554
2017Q4,02710 Viherlaakso   (Espoo ),..,..,1885,3221
2017Q4,02720 Lähderanta   (Espoo ),..,..,..,3038
2017Q4,02730 Jupperi   (Espoo ),..,..,..,3238
2017Q4,02740 Bemböle-Pakankylä   (Espoo ),..,..,..,..
2017Q4,02750 Sepänkylä-Kuurinniitty   (Espoo ),..,..,..,3727
2017Q4,02760 Tuomarila-Suvela   (Espoo ),3080,2717,2709,3012
2017Q4,02770 Espoon Keskus   (Espoo ),..,..,..,3084
2017Q4,02780 Kauklahti   (Espoo ),..,..,..,..
2017Q4,02810 Gumböle-Karhusuo   (Espoo ),..,..,..,..
2017Q4,02820 Nupuri-Nuuksio   (Espoo ),..,..,..,..
2017Q4,02860 Siikajärvi   (Espoo ),..,..,..,..
2017Q4,02920 Niipperi   (Espoo ),..,..,..,2724
2017Q4,02940 Lippajärvi-Järvenperä   (Espoo ),..,..,..,..
2017Q4,02970 Kalajärvi   (Espoo ),..,..,..,..
2017Q4,02980 Lakisto   (Espoo ),..,..,..,..
2018Q1,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),7769,6811,6356,..
2018Q1,00120 Punavuori   (Helsinki ),8004,5881,7095,..
2018Q1,00130 Kaartinkaupunki   (Helsinki ),..,..,..,..
2018Q1,00140 Kaivopuisto - Ullanlinna   (Helsinki ),7981,7059,7651,..
2018Q1,00150 Eira - Hernesaari   (Helsinki ),8159,7327,6361,..
2018Q1,00160 Katajanokka   (Helsinki ),..,..,6052,..
2018Q1,00170 Kruununhaka   (Helsinki ),8019,7059,6418,..
2018Q1,00180 Kamppi - Ruoholahti   (Helsinki ),8194,7329,6801,..
2018Q1,00190 Suomenlinna   (Helsinki ),..,..,..,..
2018Q1,00200 Lauttasaari   (Helsinki ),..,5803,5552,..
2018Q1,00210 Vattuniemi   (Helsinki ),..,5873,5585,..
2018Q1,00220 Jätkäsaari   (Helsinki ),..,..,..,..
2018Q1,00240 Länsi-Pasila   (Helsinki ),..,..,..,..
2018Q1,00250 Taka-Töölö   (Helsinki ),7305,6272,5841,..
2018Q1,00260 Keski-Töölö   (Helsinki ),..,..,5817,..
2018Q1,00270 Pohjois-Meilahti   (Helsinki ),6828,6122,5651,..
2018Q1,00280 Ruskeasuo   (Helsinki ),..,..,5324,..
2018Q1,00290 Meilahden sairaala-alue   (Helsinki ),..,..,..,..
2018Q1,00300 Pikku Huopalahti   (Helsinki ),..,..,..,..
2018Q1,00310 Kivihaka   (Helsinki ),..,..,..,..
2018Q1,00320 Etelä-Haaga   (Helsinki ),..,4861,4575,..
2018Q1,00330 Munkkiniemi   (Helsinki ),..,5781,5384,..
2018Q1,00340 Kuusisaari-Lehtisaari   (Helsinki ),..,..,4121,..
2018Q1,00350 Munkkivuori-Niemenmäki   (Helsinki ),..,3987,4038,..
2018Q1,00360 Pajamäki   (Helsinki ),..,..,..,..
2018Q1,00370 Reimarla   (Helsinki ),..,..,2839,3103
2018Q1,00380 Pitäjänmäen teollisuusalue   (Helsinki ),..,..,..,..
2018Q1,00390 Konala   (Helsinki ),..,3128,2935,..
2018Q1,00400 Pohjois-Haaga   (Helsinki ),..,4158,3549,..
2018Q1,00410 Malminkartano   (Helsinki ),..,..,2876,..
2018Q1,00420 Kannelmäki   (Helsinki ),..,3657,2824,..
2018Q1,00430 Maununneva   (Helsinki ),..,..,..,..
2018Q1,00440 Lassila   (Helsinki ),..,..,3422,..
2018Q1,00500 Sörnäinen   (Helsinki ),6154,5846,4317,..
2018Q1,00510 Etu-Vallila - Alppila   (Helsinki ),6390,5523,4604,..
2018Q1,00520 Itä-Pasila   (Helsinki ),5516,5380,5338,..
2018Q1,00530 Kallio   (Helsinki ),6033,5539,5557,..
2018Q1,00540 Kalasatama   (Helsinki ),..,..,..,..
2018Q1,00550 Vallila   (Helsinki ),..,5275,4732,..
2018Q1,00560 Toukola-Vanhakaupunki   (Helsinki ),..,..,5479,..
2018Q1,00570 Kulosaari   (Helsinki ),..,..,5079,..
2018Q1,00580 Verkkosaari   (Helsinki ),..,..,..,..
2018Q1,00590 Kaitalahti   (Helsinki ),..,..,..,..
2018Q1,00600 Koskela-Helsinki   (Helsinki ),..,..,..,..
2018Q1,00610 Käpylä   (Helsinki ),..,5217,4724,..
2018Q1,00620 Metsälä-Etelä-Oulunkylä   (Helsinki ),..,..,..,..
2018Q1,00630 Maunula-Suursuo   (Helsinki ),..,3782,2589,..
2018Q1,00640 Oulunkylä-Patola   (Helsinki ),..,3376,3509,..
